chrom	start	end	strand	mmd_score	biotype	gene_id	gene_name	transcript_id	chain_id
chrUn	39354797	39354863	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2502
chrUn	58541674	58541744	-	0.000000	tRNA	nmt-tRNA-Ser-TGA-2-1		U_nmt-tRNA-Ser-TGA-2-1	2457
chrUn	36098400	36098466	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2503
chrUn	56760859	56760925	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2512
chrUn	60398315	60398381	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2506
chrUn	61589407	61589473	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2508
chrUn	58522920	58522986	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2514
chr7	206769551	206769686	-	0.043153	snoRNA	ENSG00000200320.1		U_ENSG00000200320.1	2324
chrUn	72328560	72328626	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2515
chrUn	69021396	69021466	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-2-1		U_nmt-tRNA-Ser-TGA-2-1	2473
chrUn	65921001	65921072	+	0.029060	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	2490
chrUn	39473757	39473823	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2509
chrUn	49996316	49996382	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2510
chrUn	36252573	36252639	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2511
chrUn	39405514	39405580	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2513
chrUn	90172052	90172122	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-1-1		U_nmt-tRNA-Ser-TGA-1-1	2487
chrUn	39422504	39422570	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2516
chrUn	93735877	93735933	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-32		U_nm-tRNA-Tyr-GTA-chr17-32	2372
chrUn	60523646	60523712	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2517
chrUn	39388400	39388466	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2518
chrUn	36183986	36184052	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2519
chrUn	46169052	46169118	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2524
chrUn	36269693	36269759	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2520
chrUn	36149705	36149771	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2521
chrUn	36235241	36235307	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2522
chrUn	50013372	50013438	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2523
chrUn	36166804	36166870	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2525
chrUn	36218138	36218204	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2526
chrUn	46203270	46203336	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2532
chrUn	36201018	36201084	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2527
chr7	206770124	206770230	-	0.000000	miRNA	ENSG00000283958.1		U_ENSG00000283958.1	2324
chrUn	54769882	54769948	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2528
chrUn	36115496	36115562	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2529
chrUn	50030406	50030472	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2530
chrUn	36132594	36132660	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2531
chrUn	39456636	39456702	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2533
chrUn	96125141	96125208	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	2534
chrUn	72544561	72544627	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2536
chrUn	58540062	58540128	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2540
chrM	5338	5404	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2544
chrUn	65919444	65919510	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2538
chrUn	96494184	96494250	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr4-1		U_nm-tRNA-Tyr-GTA-chr4-1	2539
chrUn	96507522	96507596	-	0.000000	tRNA	nmt-tRNA-Leu-TAA-1-1		U_nmt-tRNA-Leu-TAA-1-1	2539
chrUn	60765227	60765293	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2541
chrUn	70840038	70840109	+	0.061394	tRNA	nmt-tRNA-Gln-TTG-7-1		U_nmt-tRNA-Gln-TTG-7-1	2546
chrUn	70838481	70838541	+	0.000000	tRNA	nm-tRNA-Tyr-NNN-chr2-20		U_nm-tRNA-Tyr-NNN-chr2-20	2546
chrUn	61590964	61591035	+	0.061360	tRNA	nmt-tRNA-Gln-TTG-7-1		U_nmt-tRNA-Gln-TTG-7-1	2549
chrUn	96123524	96123594	+	0.000000	tRNA	nm-tRNA-SerTGA-AGA-chr11-7		U_nm-tRNA-SerTGA-AGA-chr11-7	2534
chrUn	61589407	61589467	+	0.000000	tRNA	nm-tRNA-Tyr-NNN-chr2-20		U_nm-tRNA-Tyr-NNN-chr2-20	2549
chrUn	65627314	65627380	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2556
chrUn	62917100	62917166	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2596
chrUn	70836818	70836888	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-1-1		U_nmt-tRNA-Ser-TGA-1-1	2546
chr1	686370046	686370119	-	0.341964	miRNA	ENSG00000284259.1		U_ENSG00000284259.1	51
chrUn	81672117	81672183	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2608
chrUn	57698888	57698954	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2578
chrUn	54752762	54752828	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr4-1		U_nm-tRNA-Tyr-GTA-chr4-1	2584
chrUn	54755413	54755487	-	0.000000	tRNA	nmt-tRNA-Leu-TAA-1-1		U_nmt-tRNA-Leu-TAA-1-1	2584
chrUn	62917099	62917166	-	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	2672
chr5	32927384	32927453	+	0.088022	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	2570
chrUn	60523646	60523713	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	2634
chrUn	61587791	61587861	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-1-1		U_nmt-tRNA-Ser-TGA-1-1	2549
chrUn	39439457	39439524	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2587
chrUn	73710241	73710310	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-3-1		U_nmt-tRNA-Ser-TGA-3-1	2631
chrUn	66421584	66421650	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2678
chr5	32928850	32928922	+	0.143206	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	2570
chrUn	62915538	62915609	-	0.029162	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	2672
chrUn	60522029	60522099	+	0.000000	tRNA	nm-tRNA-SerTGA-AGA-chr11-7		U_nm-tRNA-SerTGA-AGA-chr11-7	2634
chrUn	75144124	75144191	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	2675
chrUn	61587791	61587861	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-2-1		U_nmt-tRNA-Ser-TGA-2-1	2659
chrUn	81670555	81670626	-	0.061491	tRNA	nmt-tRNA-Gln-TTG-7-1		U_nmt-tRNA-Gln-TTG-7-1	2679
chrUn	81672123	81672183	-	0.000000	tRNA	nm-tRNA-Tyr-NNN-chr2-20		U_nm-tRNA-Tyr-NNN-chr2-20	2679
chrUn	75145681	75145752	+	0.028965	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	2675
chrUn	70840038	70840109	+	0.081767	tRNA	nmt-tRNA-Gln-TTG-13-1		U_nmt-tRNA-Gln-TTG-13-1	2691
chrUn	70836818	70836888	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-2-1		U_nmt-tRNA-Ser-TGA-2-1	2688
chrUn	96494184	96494251	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	2694
chrUn	78728306	78728372	+	0.288637	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	2717
chrUn	92554262	92554329	-	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	2722
chrUn	80016266	80016335	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-3-1		U_nmt-tRNA-Ser-TGA-3-1	2689
chrUn	39439457	39439525	+	0.039754	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	2707
chrUn	81673729	81673799	-	0.000000	tRNA	nmt-tRNA-Ser-TGA-1-1		U_nmt-tRNA-Ser-TGA-1-1	2679
chrUn	57681797	57681853	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-32		U_nm-tRNA-Tyr-GTA-chr17-32	2564
chrUn	97498216	97498285	-	0.000000	tRNA	nmt-tRNA-Ser-TGA-3-1		U_nmt-tRNA-Ser-TGA-3-1	2695
chrUn	86182934	86183000	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2756
chrUn	73252426	73252492	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2758
chrUn	92552708	92552779	-	0.029252	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	2722
chrUn	96492568	96492638	+	0.000000	tRNA	nm-tRNA-SerTGA-AGA-chr11-7		U_nm-tRNA-SerTGA-AGA-chr11-7	2694
chrUn	92753935	92754006	-	0.061301	tRNA	nmt-tRNA-Gln-TTG-7-1		U_nmt-tRNA-Gln-TTG-7-1	2727
chrUn	92755500	92755560	-	0.000000	tRNA	nm-tRNA-Tyr-NNN-chr2-20		U_nm-tRNA-Tyr-NNN-chr2-20	2727
chrUn	66420022	66420093	-	0.061361	tRNA	nmt-tRNA-Gln-TTG-7-1		U_nmt-tRNA-Gln-TTG-7-1	2734
chrUn	73711857	73711913	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-32		U_nm-tRNA-Tyr-GTA-chr17-32	2631
chrUn	66421590	66421650	-	0.000000	tRNA	nm-tRNA-Tyr-NNN-chr2-20		U_nm-tRNA-Tyr-NNN-chr2-20	2734
chrUn	39437833	39437903	+	0.000000	tRNA	nm-tRNA-SerTGA-AGA-chr11-7		U_nm-tRNA-SerTGA-AGA-chr11-7	2707
chrUn	78729597	78729668	+	0.029039	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	2717
chrUn	54752762	54752829	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	2738
chrUn	93845669	93845740	-	0.081800	tRNA	nmt-tRNA-Gln-TTG-13-1		U_nmt-tRNA-Gln-TTG-13-1	2768
chrUn	73498497	73498564	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr9-10		U_nm-tRNA-Tyr-GTA-chr9-10	2769
chrUn	72546118	72546189	+	0.081773	tRNA	nmt-tRNA-Gln-TTG-13-1		U_nmt-tRNA-Gln-TTG-13-1	2784
chrUn	60382773	60382844	+	0.029146	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	2759
chrUn	80017882	80017948	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr4-1		U_nm-tRNA-Tyr-GTA-chr4-1	2788
chrUn	80020533	80020607	-	0.000000	tRNA	nmt-tRNA-Leu-TAA-1-1		U_nmt-tRNA-Leu-TAA-1-1	2788
chrUn	81672114	81672183	-	0.023953	tRNA	nm-tRNA-Tyr-NNN-chr2-8		U_nm-tRNA-Tyr-NNN-chr2-8	2796
chrUn	81647522	81647593	-	0.036722	tRNA	nmt-tRNA-Gln-TTG-9-1		U_nmt-tRNA-Gln-TTG-9-1	2796
chrUn	66423196	66423266	-	0.000000	tRNA	nmt-tRNA-Ser-TGA-1-1		U_nmt-tRNA-Ser-TGA-1-1	2734
chrUn	54751145	54751215	+	0.000000	tRNA	nm-tRNA-SerTGA-AGA-chr11-7		U_nm-tRNA-SerTGA-AGA-chr11-7	2738
chr1	297261384	297261453	+	0.093681	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	2773
chr1	297262933	297263004	+	0.082284	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	2773
chrUn	49866379	49866445	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2798
chrUn	46220486	46220554	-	0.210220	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2850
chrUn	72542945	72543015	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-2-1		U_nmt-tRNA-Ser-TGA-2-1	2760
chrUn	94775976	94776043	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	2813
chrUn	66421581	66421650	-	0.024013	tRNA	nm-tRNA-Tyr-NNN-chr2-8		U_nm-tRNA-Tyr-NNN-chr2-8	2836
chrUn	80017882	80017938	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-32		U_nm-tRNA-Tyr-GTA-chr17-32	2689
chrUn	66420022	66420093	-	0.036623	tRNA	nmt-tRNA-Gln-TTG-9-1		U_nmt-tRNA-Gln-TTG-9-1	2836
chr1	297261384	297261453	+	0.102341	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	2806
chrUn	73250861	73250932	-	0.061387	tRNA	nmt-tRNA-Gln-TTG-7-1		U_nmt-tRNA-Gln-TTG-7-1	2871
chr6	157267441	157267502	-	0.105368	miRNA	ENSG00000278265.1		U_ENSG00000278265.1	2958
chrUn	73252432	73252492	-	0.000000	tRNA	nm-tRNA-Tyr-NNN-chr2-20		U_nm-tRNA-Tyr-NNN-chr2-20	2871
chrUn	81673729	81673799	-	0.000000	tRNA	nmt-tRNA-Ser-TGA-2-1		U_nmt-tRNA-Ser-TGA-2-1	2796
chr6	157267441	157267502	-	0.105618	miRNA	ENSG00000277698.1		U_ENSG00000277698.1	2961
chr4	336359833	336359901	-	0.125260	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	2886
chr4	336358333	336358405	-	0.142941	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	2886
chrUn	97496613	97496669	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-32		U_nm-tRNA-Tyr-GTA-chr17-32	2695
chr4	336359833	336359901	-	0.125817	tRNA	nm-tRNA-Tyr-GTA-chr9-10		U_nm-tRNA-Tyr-GTA-chr9-10	2908
chr1	297259772	297259842	+	0.000000	tRNA	nm-tRNA-SerTGA-AGA-chr11-7		U_nm-tRNA-SerTGA-AGA-chr11-7	2806
chrUn	86184547	86184616	-	0.000000	tRNA	nmt-tRNA-Ser-TGA-3-1		U_nmt-tRNA-Ser-TGA-3-1	2859
chrUn	94774359	94774429	+	0.000000	tRNA	nm-tRNA-SerTGA-AGA-chr11-7		U_nm-tRNA-SerTGA-AGA-chr11-7	2813
chrUn	95151121	95151188	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	2913
chr3	378004739	378004806	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2917
chrUn	55547622	55547689	-	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	2933
chrUn	66423196	66423266	-	0.000000	tRNA	nmt-tRNA-Ser-TGA-2-1		U_nmt-tRNA-Ser-TGA-2-1	2836
chrUn	36269693	36269760	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	2922
chr1	477671310	477671381	+	0.181893	miRNA	ENSG00000284074.1		U_ENSG00000284074.1	20
chrUn	73498497	73498564	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	2926
chrUn	93735877	93735943	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr4-1		U_nm-tRNA-Tyr-GTA-chr4-1	2927
chrUn	94016962	94017036	-	0.000000	tRNA	nmt-tRNA-Leu-TAA-1-1		U_nmt-tRNA-Leu-TAA-1-1	2927
chrUn	73254038	73254108	-	0.000000	tRNA	nmt-tRNA-Ser-TGA-1-1		U_nmt-tRNA-Ser-TGA-1-1	2871
chrUn	92757106	92757176	-	0.000000	tRNA	nmt-tRNA-Ser-TGA-2-1		U_nmt-tRNA-Ser-TGA-2-1	2888
chr2	463618135	463618205	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-1-1		U_nmt-tRNA-Ser-TGA-1-1	2897
chrUn	55546061	55546132	-	0.028998	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	2933
chrUn	39490853	39490919	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2939
chrUn	36271250	36271321	+	0.029228	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	2922
chrUn	95105303	95105373	+	0.000000	tRNA	nm-tRNA-SerTGA-AGA-chr11-7		U_nm-tRNA-SerTGA-AGA-chr11-7	2913
chrUn	80017882	80017949	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	2949
chrUn	73496886	73496956	+	0.000000	tRNA	nm-tRNA-SerTGA-AGA-chr11-7		U_nm-tRNA-SerTGA-AGA-chr11-7	2926
chrUn	62915538	62915609	-	0.061480	tRNA	nmt-tRNA-Gln-TTG-7-1		U_nmt-tRNA-Gln-TTG-7-1	2969
chrUn	62917106	62917166	-	0.000000	tRNA	nm-tRNA-Tyr-NNN-chr2-20		U_nm-tRNA-Tyr-NNN-chr2-20	2969
chrUn	65586048	65586114	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	2976
chrUn	75144124	75144190	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr4-1		U_nm-tRNA-Tyr-GTA-chr4-1	2987
chr3	524829613	524829708	+	0.214186	miRNA	ENSG00000284049.1		U_ENSG00000284049.1	2909
chrUn	75146775	75146849	-	0.000000	tRNA	nmt-tRNA-Leu-TAA-1-1		U_nmt-tRNA-Leu-TAA-1-1	2987
chrUn	96125141	96125208	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr9-10		U_nm-tRNA-Tyr-GTA-chr9-10	3001
chrUn	70838481	70838547	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	3006
chrUn	80016265	80016335	+	0.000000	tRNA	nm-tRNA-SerTGA-AGA-chr11-7		U_nm-tRNA-SerTGA-AGA-chr11-7	2949
chrUn	78078568	78078637	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-3-1		U_nmt-tRNA-Ser-TGA-3-1	2988
chrUn	65587605	65587676	+	0.061430	tRNA	nmt-tRNA-Gln-TTG-7-1		U_nmt-tRNA-Gln-TTG-7-1	3037
chrUn	86182944	86183000	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-32		U_nm-tRNA-Tyr-GTA-chr17-32	2859
chrUn	55547622	55547689	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr9-10		U_nm-tRNA-Tyr-GTA-chr9-10	3060
chrUn	62918712	62918782	-	0.000000	tRNA	nmt-tRNA-Ser-TGA-1-1		U_nmt-tRNA-Ser-TGA-1-1	2969
chrUn	65586048	65586108	+	0.000000	tRNA	nm-tRNA-Tyr-NNN-chr2-20		U_nm-tRNA-Tyr-NNN-chr2-20	3037
chrUn	39337611	39337677	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	3049
chrUn	82449571	82449640	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-3-1		U_nmt-tRNA-Ser-TGA-3-1	3029
chrUn	62917097	62917166	-	0.024417	tRNA	nm-tRNA-Tyr-NNN-chr2-8		U_nm-tRNA-Tyr-NNN-chr2-8	3065
chrUn	62915538	62915609	-	0.036691	tRNA	nmt-tRNA-Gln-TTG-9-1		U_nmt-tRNA-Gln-TTG-9-1	3065
chrUn	81672116	81672183	-	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	3138
chrUn	73250861	73250932	-	0.081731	tRNA	nmt-tRNA-Gln-TTG-13-1		U_nmt-tRNA-Gln-TTG-13-1	3076
chr1	297261384	297261453	+	0.091331	tRNA	nm-tRNA-Tyr-GTA-chr9-10		U_nm-tRNA-Tyr-GTA-chr9-10	3059
chrUn	92755494	92755560	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	3149
chrUn	81670555	81670626	-	0.029228	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	3138
chrUn	65584432	65584502	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-1-1		U_nmt-tRNA-Ser-TGA-1-1	3037
chrUn	39339168	39339239	+	0.061354	tRNA	nmt-tRNA-Gln-TTG-7-1		U_nmt-tRNA-Gln-TTG-7-1	3147
chr3	526620898	526620970	+	0.161751	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	3100
chrUn	49736913	49736977	+	0.195244	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	3136
chrUn	39337611	39337671	+	0.000000	tRNA	nm-tRNA-Tyr-NNN-chr2-20		U_nm-tRNA-Tyr-NNN-chr2-20	3147
chrUn	62918712	62918782	-	0.000000	tRNA	nmt-tRNA-Ser-TGA-2-1		U_nmt-tRNA-Ser-TGA-2-1	3065
chr7	206769158	206769296	-	0.091981	snoRNA	ENSG00000263776.1		U_ENSG00000263776.1	2324
chrUn	78080184	78080250	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr4-1		U_nm-tRNA-Tyr-GTA-chr4-1	3160
chrUn	78082835	78082909	-	0.000000	tRNA	nmt-tRNA-Leu-TAA-1-1		U_nmt-tRNA-Leu-TAA-1-1	3160
chrUn	74632481	74632547	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr7-1		U_nm-tRNA-Tyr-GTA-chr7-1	3173
chrUn	78080184	78080240	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-32		U_nm-tRNA-Tyr-GTA-chr17-32	2988
chrUn	90173668	90173735	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr9-10		U_nm-tRNA-Tyr-GTA-chr9-10	3163
chrUn	39335995	39336065	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-1-1		U_nmt-tRNA-Ser-TGA-1-1	3147
chrUn	97496603	97496669	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr4-1		U_nm-tRNA-Tyr-GTA-chr4-1	3197
chrUn	65586048	65586117	+	0.023911	tRNA	nm-tRNA-Tyr-NNN-chr2-8		U_nm-tRNA-Tyr-NNN-chr2-8	3177
chrUn	82451187	82451243	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-32		U_nm-tRNA-Tyr-GTA-chr17-32	3029
chrUn	86750750	86750819	-	0.000000	tRNA	nmt-tRNA-Ser-TGA-3-1		U_nmt-tRNA-Ser-TGA-3-1	3161
chrUn	86749136	86749203	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr9-10		U_nm-tRNA-Tyr-GTA-chr9-10	3212
chrUn	65587605	65587676	+	0.036723	tRNA	nmt-tRNA-Gln-TTG-9-1		U_nmt-tRNA-Gln-TTG-9-1	3177
chr4	336359833	336359901	-	0.133341	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	3213
chrUn	63657865	63657921	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-32		U_nm-tRNA-Tyr-GTA-chr17-32	3032
