core_id	gene_bare	species	assembly	ref_chrom	ref_start	ref_end	ref_strand	query_chrom	query_start	query_end	embedding_sw_distance	effective_aligned_length	n_chains	ref_island	query_island	accepted	d_le_0.05	d_le_0.04	d_le_0.03	d_le_0.02	d_le_0.01
ENSG00000289498_core_1	ENSG00000289498	Asian elephant	HLeleMax1	chr2	104860726	104860894	+	HiC_scaffold_18	8980883	8982184	0.0204	167	1	R0	Q0	True	True	True	True	False	False
ENSG00000289498_core_1	ENSG00000289498	Pangolin	HLmanJav2	chr2	104860726	104860894	+	VALM01000150	1124970	1126247	0.027	156	1	R0	Q0	True	True	True	True	False	False
ENSG00000289498_core_1	ENSG00000289498	Tammar wallaby	HLnotEug3	chr2	104860726	104860894	+	HiC_scaffold_9674	316	1595	0.0479	123	1	R0	Q0	True	True	False	False	False	False
ENSG00000289498_core_1	ENSG00000289498	Rabbit	HLoryCun3	chr2	104860726	104860894	+	VIYN01006141	1900158	1901431	0.027	160	1	R0	Q0	True	True	True	True	False	False
ENSG00000289498_core_1	ENSG00000289498	Flying fox	HLpteVam2	chr2	104860726	104860894	+	KN525877	3083778	3085079	0.0199	164	1	R0	Q0	True	True	True	True	True	False
ENSG00000289498_core_1	ENSG00000289498	Cow	bosTau9	chr2	104860726	104860894	+	chr11	9004189	9005488	0.0205	163	1	R0	Q0	True	True	True	True	False	False
ENSG00000289498_core_1	ENSG00000289498	Dog	canFam5	chr2	104860726	104860894	+	chr10	39089278	39090573	0.0203	161	1	R0	Q0	True	True	True	True	False	False
ENSG00000289498_core_1	ENSG00000289498	Armadillo	dasNov3	chr2	104860726	104860894	+	JH570437	573169	574489	0.0188	173	1	R0	Q0	True	True	True	True	True	False
ENSG00000289498_core_1	ENSG00000289498	Horse	equCab3	chr2	104860726	104860894	+	chr15	4893778	4895073	0.0225	162	1	R0	Q0	True	True	True	True	False	False
ENSG00000289498_core_1	ENSG00000289498	Hedgehog	eriEur2	chr2	104860726	104860894	+	JH835851	1357724	1359012	0.0277	160	1	R0	Q0	True	True	True	True	False	False
ENSG00000289498_core_1	ENSG00000289498	Cat	felCat9	chr2	104860726	104860894	+	chrA3	57971791	57973087	0.0206	162	1	R0	Q0	True	True	True	True	False	False
ENSG00000289498_core_1	ENSG00000289498	Mouse	mm39	chr2	104860726	104860894	+	chr1	42741118	42742457	0.0597	63	1	R0	Q0	True	False	False	False	False	False
ENSG00000289498_core_1	ENSG00000289498	Gray opossum	monDom5	chr2	104860726	104860894	+	chr7	69180724	69182010	0.0485	161	1	R0	Q0	True	True	False	False	False	False
ENSG00000289498_core_1	ENSG00000289498	Rat	rn7	chr2	104860726	104860894	+	chr9	44950775	44952103	0.0462	77	1	R0	Q0	True	True	False	False	False	False
ENSG00000289498_core_1	ENSG00000289498	Pig	susScr11	chr2	104860726	104860894	+	chr3	49801759	49803051	0.0208	161	1	R0	Q0	True	True	True	True	False	False
ENSG00000289501_core_2	ENSG00000289501	Bryde's whale	HLbalEde1	chr6	98832392	98833400	+	HiC_scaffold_8	56478268	56479156	0.004	861	1	R1	Q2	True	True	True	True	True	True
ENSG00000289501_core_2	ENSG00000289501	Dromedary	HLcamDro2	chr6	98832392	98833400	+	CM016634	27572871	27573879	0.0039	859	1	R1	Q2	True	True	True	True	True	True
ENSG00000289501_core_2	ENSG00000289501	Virginia opossum	HLdidVir1	chr6	98832392	98833400	+	HiC_scaffold_7	151816601	151817529	0.0599	328	1	R1	Q3	True	False	False	False	False	False
ENSG00000289501_core_2	ENSG00000289501	Asian elephant	HLeleMax1	chr6	98832392	98833400	+	HiC_scaffold_24	133557878	133558886	0.004	980	1	R1	Q2	True	True	True	True	True	True
ENSG00000289501_core_2	ENSG00000289501	Pangolin	HLmanJav2	chr6	98832392	98833400	+	VALM01000316	9639882	9640810	0.0048	824	1	R1	Q2	True	True	True	True	True	True
ENSG00000289501_core_2	ENSG00000289501	Rabbit	HLoryCun3	chr6	98832392	98833400	+	VIYN01007723	87606	88814	0.0045	872	1	R1	Q1	True	True	True	True	True	True
ENSG00000289501_core_2	ENSG00000289501	Flying fox	HLpteVam2	chr6	98832392	98833400	+	KN525775	7299650	7301218	0.0037	1016	1	R1	Q1	True	True	True	True	True	True
ENSG00000289501_core_2	ENSG00000289501	Cow	bosTau9	chr6	98832392	98833400	+	chr9	50924643	50925331	0.0477	696	1	R1	Q5	True	True	False	False	False	False
ENSG00000289501_core_2	ENSG00000289501	Dog	canFam5	chr6	98832392	98833400	+	chr12	57282923	57283851	0.0044	886	1	R1	Q3	True	True	True	True	True	True
ENSG00000289501_core_2	ENSG00000289501	Armadillo	dasNov3	chr6	98832392	98833400	+	JH569063	1224603	1226131	0.0039	1001	1	R1	Q1	True	True	True	True	True	True
ENSG00000289501_core_2	ENSG00000289501	Horse	equCab3	chr6	98832392	98833400	+	chr10	51188658	51189626	0.0039	856	1	R1	Q2	True	True	True	True	True	True
ENSG00000289501_core_2	ENSG00000289501	Hedgehog	eriEur2	chr6	98832392	98833400	+	JH835565	781056	781384	0.0186	326	1	R1	Q2	True	True	True	True	True	False
ENSG00000289501_core_2	ENSG00000289501	Cat	felCat9	chr6	98832392	98833400	+	chrB2	91735514	91736362	0.0038	843	1	R1	Q3	True	True	True	True	True	True
ENSG00000289501_core_2	ENSG00000289501	Mouse	mm39	chr6	98832392	98833400	+	chr4	22489378	22490546	0.0077	841	1	R1	Q3	True	True	True	True	True	True
ENSG00000289501_core_2	ENSG00000289501	Gray opossum	monDom5	chr6	98832392	98833400	+	chr2	360484863	360485711	0.0501	87	1	R1	Q2	True	False	False	False	False	False
ENSG00000289501_core_2	ENSG00000289501	Rhesus	rheMac10	chr6	98832392	98833400	+	chr4	74451058	74452626	0.0022	1006	1	R1	Q1	True	True	True	True	True	True
ENSG00000289501_core_2	ENSG00000289501	Rat	rn7	chr6	98832392	98833400	+	chr5	36085626	36086154	0.0095	456	1	R1	Q3	True	True	True	True	True	True
ENSG00000289501_core_2	ENSG00000289501	Pig	susScr11	chr6	98832392	98833400	+	chr1	65833574	65834582	0.004	925	1	R1	Q2	True	True	True	True	True	True
ENSG00000289529_core_1	ENSG00000289529	Dromedary	HLcamDro2	chr2	58479646	58480038	-	CM016641	43079880	43080048	0.0888	49	1	R0	Q3	True	False	False	False	False	False
ENSG00000289529_core_1	ENSG00000289529	Virginia opossum	HLdidVir1	chr2	58479646	58480038	-	HiC_scaffold_2	98278084	98278212	0.053	83	1	R0	Q1	True	False	False	False	False	False
ENSG00000289529_core_1	ENSG00000289529	Asian elephant	HLeleMax1	chr2	58479646	58480038	-	HiC_scaffold_9	39312917	39313965	0.009	391	1	R0	Q1	True	True	True	True	True	True
ENSG00000289529_core_1	ENSG00000289529	Pangolin	HLmanJav2	chr2	58479646	58480038	-	VALM01000156	14634804	14635412	0.0103	363	1	R0	Q0	True	True	True	True	True	False
ENSG00000289529_core_1	ENSG00000289529	Tammar wallaby	HLnotEug3	chr2	58479646	58480038	-	HiC_scaffold_1	93397316	93399335	0.0177	343	1	R0	Q1	True	True	True	True	True	False
ENSG00000289529_core_1	ENSG00000289529	Rabbit	HLoryCun3	chr2	58479646	58480038	-	VIYN01002190	494085	494533	0.0074	369	1	R0	Q1	True	True	True	True	True	True
ENSG00000289529_core_1	ENSG00000289529	Flying fox	HLpteVam2	chr2	58479646	58480038	-	KN525808	2505734	2506142	0.0096	341	1	R0	Q0	True	True	True	True	True	True
ENSG00000289529_core_1	ENSG00000289529	Dog	canFam5	chr2	58479646	58480038	-	chr10	59529051	59529499	0.0075	387	1	R0	Q1	True	True	True	True	True	True
ENSG00000289529_core_1	ENSG00000289529	Armadillo	dasNov3	chr2	58479646	58480038	-	JH570369	1364238	1364526	0.0111	285	1	R0	Q1	True	True	True	True	True	False
ENSG00000289529_core_1	ENSG00000289529	Horse	equCab3	chr2	58479646	58480038	-	chr15	43359886	43360214	0.0092	313	1	R0	Q0	True	True	True	True	True	True
ENSG00000289529_core_1	ENSG00000289529	Hedgehog	eriEur2	chr2	58479646	58480038	-	JH835959	338495	340428	0.0095	372	1	R0	Q0	True	True	True	True	True	True
ENSG00000289529_core_1	ENSG00000289529	Cat	felCat9	chr2	58479646	58480038	-	chrA3	79222657	79223065	0.0076	388	1	R0	Q1	True	True	True	True	True	True
ENSG00000289529_core_1	ENSG00000289529	Mouse	mm39	chr2	58479646	58480038	-	chr11	26108912	26109040	0.039	117	1	R0	Q0	True	True	True	False	False	False
ENSG00000289529_core_1	ENSG00000289529	Gray opossum	monDom5	chr2	58479646	58480038	-	chr1	635010434	635010562	0.053	83	1	R0	Q0	True	False	False	False	False	False
ENSG00000289529_core_1	ENSG00000289529	Rhesus	rheMac10	chr2	58479646	58480038	-	chr13	50310209	50310537	0.0073	328	1	R0	Q0	True	True	True	True	True	True
ENSG00000289529_core_1	ENSG00000289529	Rat	rn7	chr2	58479646	58480038	-	chr14	100006075	100006883	0.0087	376	1	R0	Q0	True	True	True	True	True	True
ENSG00000289529_core_1	ENSG00000289529	Pig	susScr11	chr2	58479646	58480038	-	chr3	83115772	83115980	0.0128	206	1	R0	Q0	True	True	True	True	True	False
ENSG00000289544_core_1	ENSG00000289544	Bryde's whale	HLbalEde1	chr1	92961917	92962165	+	HiC_scaffold_1	93996224	93997192	0.0188	232	1	R0	Q0	True	True	True	True	True	False
ENSG00000289544_core_1	ENSG00000289544	Dromedary	HLcamDro2	chr1	92961917	92962165	+	CM016635	2786408	2786976	0.0156	241	1	R0	Q0	True	True	True	True	True	False
ENSG00000289544_core_1	ENSG00000289544	Asian elephant	HLeleMax1	chr1	92961917	92962165	+	HiC_scaffold_13	54335820	54336708	0.018	255	1	R0	Q0	True	True	True	True	True	False
ENSG00000289544_core_1	ENSG00000289544	Pangolin	HLmanJav2	chr1	92961917	92962165	+	VALM01000295	3443954	3444122	0.023	175	1	R0	Q1	True	True	True	True	False	False
ENSG00000289544_core_1	ENSG00000289544	Tammar wallaby	HLnotEug3	chr1	92961917	92962165	+	HiC_scaffold_2	409308262	409308390	0.0631	122	1	R0	Q1	True	False	False	False	False	False
ENSG00000289544_core_1	ENSG00000289544	Rabbit	HLoryCun3	chr1	92961917	92962165	+	VIYN01002824	228022	228950	0.0309	225	1	R0	Q0	True	True	True	False	False	False
ENSG00000289544_core_1	ENSG00000289544	Flying fox	HLpteVam2	chr1	92961917	92962165	+	KN525739	14018239	14019087	0.021	250	1	R0	Q0	True	True	True	True	False	False
ENSG00000289544_core_1	ENSG00000289544	Cow	bosTau9	chr1	92961917	92962165	+	chr3	50499109	50499717	0.0186	203	1	R0	Q0	True	True	True	True	True	False
ENSG00000289544_core_1	ENSG00000289544	Dog	canFam5	chr1	92961917	92962165	+	chr6	56146018	56146746	0.0313	209	1	R0	Q1	True	True	True	False	False	False
ENSG00000289544_core_1	ENSG00000289544	Armadillo	dasNov3	chr1	92961917	92962165	+	JH566485	1521468	1522276	0.0416	135	1	R0	Q0	True	True	False	False	False	False
ENSG00000289544_core_1	ENSG00000289544	Horse	equCab3	chr1	92961917	92962165	+	chr5	68857796	68858324	0.0193	194	1	R0	Q0	True	True	True	True	True	False
ENSG00000289544_core_1	ENSG00000289544	Hedgehog	eriEur2	chr1	92961917	92962165	+	JH835936	405566	406214	0.0446	82	1	R0	Q1	True	True	False	False	False	False
ENSG00000289544_core_1	ENSG00000289544	Cat	felCat9	chr1	92961917	92962165	+	chrC1	79290608	79291256	0.0156	258	1	R0	Q0	True	True	True	True	True	False
ENSG00000289544_core_1	ENSG00000289544	Mouse	mm39	chr1	92961917	92962165	+	chr5	108134880	108135408	0.0464	264	1	R0	Q0	True	True	False	False	False	False
ENSG00000289544_core_1	ENSG00000289544	Rhesus	rheMac10	chr1	92961917	92962165	+	chr1	131215244	131215972	0.0098	240	1	R0	Q1	True	True	True	True	True	True
ENSG00000289544_core_1	ENSG00000289544	Rat	rn7	chr1	92961917	92962165	+	chr14	1771874	1772442	0.0419	176	1	R0	Q1	True	True	False	False	False	False
ENSG00000289544_core_1	ENSG00000289544	Pig	susScr11	chr1	92961917	92962165	+	chr4	124229542	124230110	0.0177	202	1	R0	Q2	True	True	True	True	True	False
ENSG00000289560_core_2	ENSG00000289560	Bryde's whale	HLbalEde1	chr11	66312236	66313004	-	HiC_scaffold_5	6034821	6035429	0.01	455	1	R1	Q2	True	True	True	True	True	True
ENSG00000289560_core_2	ENSG00000289560	Dromedary	HLcamDro2	chr11	66312236	66313004	-	JWIN03000075	2113078	2113326	0.0413	188	1	R1	Q2	True	True	False	False	False	False
ENSG00000289560_core_2	ENSG00000289560	Virginia opossum	HLdidVir1	chr11	66312236	66313004	-	HiC_scaffold_5	241445648	241446136	0.0538	269	1	R1	Q3	True	False	False	False	False	False
ENSG00000289560_core_2	ENSG00000289560	Asian elephant	HLeleMax1	chr11	66312236	66313004	-	HiC_scaffold_23	92273323	92274131	0.0376	235	1	R1	Q3	True	True	True	False	False	False
ENSG00000289560_core_2	ENSG00000289560	Pangolin	HLmanJav2	chr11	66312236	66313004	-	VALM01000273	4569246	4569414	0.043	122	1	R1	Q2	True	True	False	False	False	False
ENSG00000289560_core_2	ENSG00000289560	Tammar wallaby	HLnotEug3	chr11	66312236	66313004	-	HiC_scaffold_2	6878598	6879366	0.0497	654	1	R1	Q0	True	True	False	False	False	False
ENSG00000289560_core_2	ENSG00000289560	Rabbit	HLoryCun3	chr11	66312236	66313004	-	VIYN01007081	82920	84608	0.0082	724	1	R1	Q0	True	True	True	True	True	True
ENSG00000289560_core_2	ENSG00000289560	Flying fox	HLpteVam2	chr11	66312236	66313004	-	KN525861	3471288	3471456	0.0485	175	1	R1	Q3	True	True	False	False	False	False
ENSG00000289560_core_2	ENSG00000289560	Cow	bosTau9	chr11	66312236	66313004	-	chr29	44368354	44368562	0.0583	173	1	R1	Q3	True	False	False	False	False	False
ENSG00000289560_core_2	ENSG00000289560	Dog	canFam5	chr11	66312236	66313004	-	chr18	51134322	51135090	0.0083	671	1	R1	Q2	True	True	True	True	True	True
ENSG00000289560_core_2	ENSG00000289560	Armadillo	dasNov3	chr11	66312236	66313004	-	JH564633	93107	95075	0.0094	764	1	R1	Q0	True	True	True	True	True	True
ENSG00000289560_core_2	ENSG00000289560	Horse	equCab3	chr11	66312236	66313004	-	chr12	30028937	30030345	0.0056	801	1	R1	Q1	True	True	True	True	True	True
ENSG00000289560_core_2	ENSG00000289560	Hedgehog	eriEur2	chr11	66312236	66313004	-	JH835378	3036272	3036520	0.0303	203	1	R1	Q2	True	True	True	False	False	False
ENSG00000289560_core_2	ENSG00000289560	Cat	felCat9	chr11	66312236	66313004	-	chrD1	111345978	111346226	0.0266	216	1	R1	Q4	True	True	True	True	False	False
ENSG00000289560_core_2	ENSG00000289560	Mouse	mm39	chr11	66312236	66313004	-	chr19	5121929	5122217	0.0421	245	1	R1	Q1	True	True	False	False	False	False
ENSG00000289560_core_2	ENSG00000289560	Rhesus	rheMac10	chr11	66312236	66313004	-	chr14	8244192	8244960	0.0036	644	1	R1	Q1	True	True	True	True	True	True
ENSG00000289560_core_2	ENSG00000289560	Rat	rn7	chr11	66312236	66313004	-	chr1	202377497	202377865	0.0418	170	1	R1	Q2	True	True	False	False	False	False
ENSG00000289560_core_2	ENSG00000289560	Pig	susScr11	chr11	66312236	66313004	-	chr2	6075401	6075729	0.0208	298	1	R1	Q3	True	True	True	True	False	False
ENSG00000289585_core_1	ENSG00000289585	Bryde's whale	HLbalEde1	chr10	13348303	13348591	+	HiC_scaffold_20	154817194	154817962	0.0099	270	1	R0	Q0	True	True	True	True	True	True
ENSG00000289585_core_1	ENSG00000289585	Dromedary	HLcamDro2	chr10	13348303	13348591	+	CM016661	1595764	1597132	0.0104	289	1	R0	Q0	True	True	True	True	True	False
ENSG00000289585_core_1	ENSG00000289585	Virginia opossum	HLdidVir1	chr10	13348303	13348591	+	HiC_scaffold_4	117896997	117897885	0.035	233	1	R0	Q0	True	True	True	False	False	False
ENSG00000289585_core_1	ENSG00000289585	Asian elephant	HLeleMax1	chr10	13348303	13348591	+	HiC_scaffold_26	34204614	34205622	0.0131	273	1	R0	Q1	True	True	True	True	True	False
ENSG00000289585_core_1	ENSG00000289585	Pangolin	HLmanJav2	chr10	13348303	13348591	+	VALM01000326	973186	974234	0.0115	285	1	R0	Q0	True	True	True	True	True	False
ENSG00000289585_core_1	ENSG00000289585	Rabbit	HLoryCun3	chr10	13348303	13348591	+	VIYN01000701	23252	24340	0.0106	293	1	R0	Q1	True	True	True	True	True	False
ENSG00000289585_core_1	ENSG00000289585	Flying fox	HLpteVam2	chr10	13348303	13348591	+	KN525766	1487425	1488673	0.0099	290	1	R0	Q1	True	True	True	True	True	True
ENSG00000289585_core_1	ENSG00000289585	Cow	bosTau9	chr10	13348303	13348591	+	chr13	28034203	28035091	0.01	289	1	R0	Q1	True	True	True	True	True	True
ENSG00000289585_core_1	ENSG00000289585	Dog	canFam5	chr10	13348303	13348591	+	chr2	20649814	20651462	0.0109	301	1	R0	Q1	True	True	True	True	True	False
ENSG00000289585_core_1	ENSG00000289585	Armadillo	dasNov3	chr10	13348303	13348591	+	JH564309	350292	352020	0.034	304	1	R0	Q1	True	True	True	False	False	False
ENSG00000289585_core_1	ENSG00000289585	Horse	equCab3	chr10	13348303	13348591	+	chr29	22506007	22506735	0.0092	289	1	R0	Q3	True	True	True	True	True	True
ENSG00000289585_core_1	ENSG00000289585	Hedgehog	eriEur2	chr10	13348303	13348591	+	JH835535	3245788	3246716	0.0144	263	1	R0	Q0	True	True	True	True	True	False
ENSG00000289585_core_1	ENSG00000289585	Cat	felCat9	chr10	13348303	13348591	+	chrB4	12490936	12491504	0.0097	289	1	R0	Q1	True	True	True	True	True	True
ENSG00000289585_core_1	ENSG00000289585	Mouse	mm39	chr10	13348303	13348591	+	chr2	4886005	4887013	0.0182	287	1	R0	Q2	True	True	True	True	True	False
ENSG00000289585_core_1	ENSG00000289585	Gray opossum	monDom5	chr10	13348303	13348591	+	chr8	137418532	137419100	0.0272	286	1	R0	Q1	True	True	True	True	False	False
ENSG00000289585_core_1	ENSG00000289585	Rat	rn7	chr10	13348303	13348591	+	chr17	73382142	73383110	0.0151	260	1	R0	Q0	True	True	True	True	True	False
ENSG00000289585_core_1	ENSG00000289585	Pig	susScr11	chr10	13348303	13348591	+	chr10	48358755	48359563	0.0101	270	1	R0	Q2	True	True	True	True	True	False
ENSG00000289589_core_1	ENSG00000289589	Bryde's whale	HLbalEde1	chr1	181088347	181088589	-	HiC_scaffold_1	44859764	44860492	0.0187	240	1	R1	Q0	True	True	True	True	True	False
ENSG00000289589_core_1	ENSG00000289589	Dromedary	HLcamDro2	chr1	181088347	181088589	-	CM016647	3826850	3827738	0.0232	242	1	R1	Q0	True	True	True	True	False	False
ENSG00000289589_core_1	ENSG00000289589	Virginia opossum	HLdidVir1	chr1	181088347	181088589	-	HiC_scaffold_10	66333370	66333818	0.0594	66	1	R1	Q4	True	False	False	False	False	False
ENSG00000289589_core_1	ENSG00000289589	Asian elephant	HLeleMax1	chr1	181088347	181088589	-	HiC_scaffold_10	40275265	40275913	0.024	223	1	R1	Q0	True	True	True	True	False	False
ENSG00000289589_core_1	ENSG00000289589	Pangolin	HLmanJav2	chr1	181088347	181088589	-	VALM01000168	1373989	1374637	0.0279	243	1	R1	Q1	True	True	True	True	False	False
ENSG00000289589_core_1	ENSG00000289589	Tammar wallaby	HLnotEug3	chr1	181088347	181088589	-	HiC_scaffold_2	375924684	375925652	0.0648	66	1	R1	Q0	True	False	False	False	False	False
ENSG00000289589_core_1	ENSG00000289589	Rabbit	HLoryCun3	chr1	181088347	181088589	-	VIYN01007874	731393	731961	0.0543	134	1	R1	Q0	True	False	False	False	False	False
ENSG00000289589_core_1	ENSG00000289589	Flying fox	HLpteVam2	chr1	181088347	181088589	-	KN525782	1569112	1569680	0.0191	244	1	R1	Q0	True	True	True	True	True	False
ENSG00000289589_core_1	ENSG00000289589	Cow	bosTau9	chr1	181088347	181088589	-	chr16	62208719	62209207	0.018	240	1	R1	Q2	True	True	True	True	True	False
ENSG00000289589_core_1	ENSG00000289589	Dog	canFam5	chr1	181088347	181088589	-	chr7	14192744	14193712	0.0366	212	1	R1	Q1	True	True	True	False	False	False
ENSG00000289589_core_1	ENSG00000289589	Armadillo	dasNov3	chr1	181088347	181088589	-	JH568561	822153	822681	0.0239	235	1	R1	Q0	True	True	True	True	False	False
ENSG00000289589_core_1	ENSG00000289589	Horse	equCab3	chr1	181088347	181088589	-	chr5	15634204	15635012	0.0266	238	1	R1	Q2	True	True	True	True	False	False
ENSG00000289589_core_1	ENSG00000289589	Hedgehog	eriEur2	chr1	181088347	181088589	-	JH835571	1635810	1636458	0.0265	235	1	R1	Q1	True	True	True	True	False	False
ENSG00000289589_core_1	ENSG00000289589	Cat	felCat9	chr1	181088347	181088589	-	chrF1	29127863	29128511	0.021	220	1	R1	Q1	True	True	True	True	False	False
ENSG00000289589_core_1	ENSG00000289589	Mouse	mm39	chr1	181088347	181088589	-	chr1	154975091	154975659	0.0406	159	1	R1	Q0	True	True	False	False	False	False
ENSG00000289589_core_1	ENSG00000289589	Gray opossum	monDom5	chr1	181088347	181088589	-	chr2	75278481	75279009	0.0665	66	1	R1	Q5	True	False	False	False	False	False
ENSG00000289589_core_1	ENSG00000289589	Rhesus	rheMac10	chr1	181088347	181088589	-	chr1	38293334	38294182	0.012	245	1	R1	Q2	True	True	True	True	True	False
ENSG00000289589_core_1	ENSG00000289589	Rat	rn7	chr1	181088347	181088589	-	chr13	67272109	67272677	0.0403	168	1	R1	Q1	True	True	False	False	False	False
ENSG00000289589_core_1	ENSG00000289589	Pig	susScr11	chr1	181088347	181088589	-	chr9	122633344	122634032	0.0229	239	1	R1	Q3	True	True	True	True	False	False
ENSG00000289594_core_1	ENSG00000289594	Bryde's whale	HLbalEde1	chr13	100675113	100675401	+	HiC_scaffold_13	9316020	9316548	0.0179	242	1	R0	Q0	True	True	True	True	True	False
ENSG00000289594_core_1	ENSG00000289594	Dromedary	HLcamDro2	chr13	100675113	100675401	+	CM016640	61417621	61418029	0.0238	199	1	R0	Q1	True	True	True	True	False	False
ENSG00000289594_core_1	ENSG00000289594	Virginia opossum	HLdidVir1	chr13	100675113	100675401	+	HiC_scaffold_9	138110564	138111172	0.0461	187	1	R0	Q0	True	True	False	False	False	False
ENSG00000289594_core_1	ENSG00000289594	Asian elephant	HLeleMax1	chr13	100675113	100675401	+	HiC_scaffold_11	49632623	49633311	0.0301	213	1	R0	Q0	True	True	True	False	False	False
ENSG00000289594_core_1	ENSG00000289594	Pangolin	HLmanJav2	chr13	100675113	100675401	+	VALM01000208	9645007	9645655	0.0179	291	1	R0	Q0	True	True	True	True	True	False
ENSG00000289594_core_1	ENSG00000289594	Tammar wallaby	HLnotEug3	chr13	100675113	100675401	+	HiC_scaffold_6	180419858	180420426	0.0422	215	1	R0	Q0	True	True	False	False	False	False
ENSG00000289594_core_1	ENSG00000289594	Rabbit	HLoryCun3	chr13	100675113	100675401	+	VIYN01004455	212974	213422	0.0301	253	1	R0	Q0	True	True	True	False	False	False
ENSG00000289594_core_1	ENSG00000289594	Flying fox	HLpteVam2	chr13	100675113	100675401	+	KN525800	5532692	5534740	0.0533	186	1	R0	Q0	True	False	False	False	False	False
ENSG00000289594_core_1	ENSG00000289594	Cow	bosTau9	chr13	100675113	100675401	+	chr12	77292619	77292907	0.0204	260	1	R0	Q2	True	True	True	True	False	False
ENSG00000289594_core_1	ENSG00000289594	Dog	canFam5	chr13	100675113	100675401	+	chr22	50643152	50643440	0.0549	81	1	R0	Q1	True	False	False	False	False	False
ENSG00000289594_core_1	ENSG00000289594	Armadillo	dasNov3	chr13	100675113	100675401	+	JH567943	7216102	7216750	0.0973	75	1	R0	Q1	True	False	False	False	False	False
ENSG00000289594_core_1	ENSG00000289594	Horse	equCab3	chr13	100675113	100675401	+	chr17	69516371	69516979	0.0145	292	1	R0	Q0	True	True	True	True	True	False
ENSG00000289594_core_1	ENSG00000289594	Hedgehog	eriEur2	chr13	100675113	100675401	+	JH835328	456778	457146	0.0501	73	1	R0	Q0	True	False	False	False	False	False
ENSG00000289594_core_1	ENSG00000289594	Cat	felCat9	chr13	100675113	100675401	+	chrA1	71966838	71967326	0.0164	244	1	R0	Q1	True	True	True	True	True	False
ENSG00000289594_core_1	ENSG00000289594	Mouse	mm39	chr13	100675113	100675401	+	chr14	123220735	123221023	0.0379	156	1	R0	Q1	True	True	True	False	False	False
ENSG00000289594_core_1	ENSG00000289594	Gray opossum	monDom5	chr13	100675113	100675401	+	chr7	96728386	96728994	0.0486	194	1	R0	Q0	True	True	False	False	False	False
ENSG00000289594_core_1	ENSG00000289594	Rhesus	rheMac10	chr13	100675113	100675401	+	chr17	82377711	82378079	0.02	126	1	R0	Q1	True	True	True	True	True	False
ENSG00000289594_core_1	ENSG00000289594	Rat	rn7	chr13	100675113	100675401	+	chr15	100056677	100056885	0.0368	162	1	R0	Q1	True	True	True	False	False	False
ENSG00000289594_core_1	ENSG00000289594	Pig	susScr11	chr13	100675113	100675401	+	chr11	69442554	69443122	0.0141	306	1	R0	Q1	True	True	True	True	True	False
ENSG00000289602_core_2	ENSG00000289602	Bryde's whale	HLbalEde1	chr1	225653539	225653907	+	HiC_scaffold_1	21208542	21209070	0.0099	341	1	R1	Q1	True	True	True	True	True	True
ENSG00000289602_core_2	ENSG00000289602	Dromedary	HLcamDro2	chr1	225653539	225653907	+	CM016649	17134005	17134253	0.0129	244	1	R1	Q1	True	True	True	True	True	False
ENSG00000289602_core_2	ENSG00000289602	Virginia opossum	HLdidVir1	chr1	225653539	225653907	+	HiC_scaffold_10	116359253	116360621	0.0352	351	1	R1	Q0	True	True	True	False	False	False
ENSG00000289602_core_2	ENSG00000289602	Asian elephant	HLeleMax1	chr1	225653539	225653907	+	HiC_scaffold_10	13750100	13750388	0.0176	299	1	R1	Q1	True	True	True	True	True	False
ENSG00000289602_core_2	ENSG00000289602	Pangolin	HLmanJav2	chr1	225653539	225653907	+	VALM01000057	643695	644463	0.028	251	1	R1	Q1	True	True	True	True	False	False
ENSG00000289602_core_2	ENSG00000289602	Tammar wallaby	HLnotEug3	chr1	225653539	225653907	+	HiC_scaffold_2	328701811	328702619	0.0315	380	1	R1	Q3	True	True	True	False	False	False
ENSG00000289602_core_2	ENSG00000289602	Rabbit	HLoryCun3	chr1	225653539	225653907	+	VIYN01001418	1374177	1375105	0.0159	366	1	R1	Q0	True	True	True	True	True	False
ENSG00000289602_core_2	ENSG00000289602	Cow	bosTau9	chr1	225653539	225653907	+	chr16	28690725	28691013	0.0122	280	1	R1	Q1	True	True	True	True	True	False
ENSG00000289602_core_2	ENSG00000289602	Dog	canFam5	chr1	225653539	225653907	+	chr7	38783516	38783644	0.0791	123	1	R1	Q1	True	False	False	False	False	False
ENSG00000289602_core_2	ENSG00000289602	Armadillo	dasNov3	chr1	225653539	225653907	+	JH568734	97967	99055	0.0241	284	1	R1	Q1	True	True	True	True	False	False
ENSG00000289602_core_2	ENSG00000289602	Horse	equCab3	chr1	225653539	225653907	+	chr30	8150521	8150889	0.0108	298	1	R1	Q1	True	True	True	True	True	False
ENSG00000289602_core_2	ENSG00000289602	Hedgehog	eriEur2	chr1	225653539	225653907	+	JH835590	788201	789849	0.044	118	1	R1	Q0	True	True	False	False	False	False
ENSG00000289602_core_2	ENSG00000289602	Cat	felCat9	chr1	225653539	225653907	+	chrF1	3840398	3840686	0.0289	278	1	R1	Q1	True	True	True	True	False	False
ENSG00000289602_core_2	ENSG00000289602	Mouse	mm39	chr1	225653539	225653907	+	chr1	181847179	181848587	0.0277	266	1	R1	Q0	True	True	True	True	False	False
